 # I XP T DE ATW ATP BT
     7    0.13750   28.06487    0.00100    0.00100    0.00200    0.00006
     8    0.16250   27.98664    0.00100    0.00100    0.00200    0.00006
     9    0.18750   27.89546    0.00100    0.00100    0.00200    0.00006
    10    0.21250   27.79137    0.00100    0.00100    0.00200    0.00006
    11    0.23750   27.67443    0.00100    0.00100    0.00200    0.00006
    12    0.26250   27.54469    0.00100    0.00100    0.00200    0.00006
    13    0.28750   27.40220    0.00100    0.00100    0.00200    0.00006
    14    0.31250   27.24704    0.00100    0.00100    0.00200    0.00006
    15    0.33750   27.07928    0.00100    0.00100    0.00200    0.00005
    16    0.36250   26.89900    0.00100    0.00100    0.00200    0.00005
    17    0.38750   26.70627    0.00100    0.00100    0.00200    0.00005
    18    0.41250   26.50119    0.00100    0.00100    0.00200    0.00005
    19    0.43750   26.28385    0.00100    0.00100    0.00200    0.00005
    20    0.46250   26.05436    0.00100    0.00100    0.00200    0.00005
    21    0.48750   25.81281    0.00100    0.00100    0.00200    0.00005
    22    0.51250   25.55932    0.00100    0.00100    0.00200    0.00005
    23    0.53750   25.29401    0.00100    0.00100    0.00200    0.00005
    24    0.56250   25.01699    0.00100    0.00100    0.00200    0.00005
    25    0.58750   24.72841    0.00100    0.00100    0.00200    0.00005
    26    0.61250   24.42839    0.00100    0.00100    0.00200    0.00005
    27    0.63750   24.11706    0.00100    0.00100    0.00200    0.00005
    28    0.66250   23.79458    0.00100    0.00100    0.00200    0.00005
    29    0.68750   23.46109    0.00100    0.00100    0.00200    0.00005
    30    0.71250   23.11675    0.00100    0.00100    0.00200    0.00005
    31    0.73750   22.76172    0.00100    0.00100    0.00200    0.00005
    32    0.76250   22.39616    0.00100    0.00100    0.00200    0.00005
    33    0.78750   22.02024    0.00100    0.00100    0.00200    0.00004
    34    0.81250   21.63413    0.00100    0.00100    0.00200    0.00004
    35    0.83750   21.23802    0.00100    0.00100    0.00200    0.00004
    36    0.86250   20.83208    0.00100    0.00100    0.00200    0.00004
    37    0.88750   20.41650    0.00100    0.00100    0.00200    0.00004
    38    0.91250   19.99148    0.00100    0.00100    0.00200    0.00004
    39    0.93750   19.55722    0.00100    0.00100    0.00200    0.00004
    40    0.96250   19.11391    0.00100    0.00100    0.00200    0.00004
    41    0.98750   18.66176    0.00200    0.00100    0.00300    0.00004
    42    1.00000   18.43136    0.00000    0.00200    0.00203    0.00000
     1    0.00000   21.78762    0.00200    0.00000    1.00000    0.00000
     2    0.01250   21.78762    0.00100    0.00200    0.00300    0.00004
     3    0.03750   21.77755    0.00100    0.00100    0.00200    0.00004
     4    0.06250   21.75739    0.00100    0.00100    0.00200    0.00004
     5    0.08750   21.72718    0.00100    0.00100    0.00200    0.00004
     6    0.11250   21.68691    0.00100    0.00100    0.00200    0.00004
     7    0.13750   21.63660    0.00100    0.00100    0.00200    0.00004
     8    0.16250   21.57629    0.00100    0.00100    0.00200    0.00004
     9    0.18750   21.50599    0.00100    0.00100    0.00200    0.00004
    10    0.21250   21.42575    0.00100    0.00100    0.00200    0.00004
    11    0.23750   21.33559    0.00100    0.00100    0.00200    0.00004
    12    0.26250   21.23557    0.00100    0.00100    0.00200    0.00004
    13    0.28750   21.12572    0.00100    0.00100    0.00200    0.00004
    14    0.31250   21.00610    0.00100    0.00100    0.00200    0.00004
    15    0.33750   20.87676    0.00100    0.00100    0.00200    0.00004
    16    0.36250   20.73777    0.00100    0.00100    0.00200    0.00004
    17    0.38750   20.58919    0.00100    0.00100    0.00200    0.00004
    18    0.41250   20.43109    0.00100    0.00100    0.00200    0.00004
    19    0.43750   20.26353    0.00100    0.00100    0.00200    0.00004
    20    0.46250   20.08660    0.00100    0.00100    0.00200    0.00004
    21    0.48750   19.90038    0.00100    0.00100    0.00200    0.00004
    22    0.51250   19.70495    0.00100    0.00100    0.00200    0.00004
    23    0.53750   19.50041    0.00100    0.00100    0.00200    0.00004
    24    0.56250   19.28684    0.00100    0.00100    0.00200    0.00004
    25    0.58750   19.06436    0.00100    0.00100    0.00200    0.00004
    26    0.61250   18.83306    0.00100    0.00100    0.00200    0.00004
    27    0.63750   18.59304    0.00100    0.00100    0.00200    0.00004
    28    0.66250   18.34443    0.00100    0.00100    0.00200    0.00004
    29    0.68750   18.08732    0.00100    0.00100    0.00200    0.00004
    30    0.71250   17.82186    0.00100    0.00100    0.00200    0.00004
    31    0.73750   17.54814    0.00100    0.00100    0.00200    0.00004
    32    0.76250   17.26631    0.00100    0.00100    0.00200    0.00003
    33    0.78750   16.97649    0.00100    0.00100    0.00200    0.00003
    34    0.81250   16.67883    0.00100    0.00100    0.00200    0.00003
    35    0.83750   16.37344    0.00100    0.00100    0.00200    0.00003
    36    0.86250   16.06048    0.00100    0.00100    0.00200    0.00003
    37    0.88750   15.74010    0.00100    0.00100    0.00200    0.00003
    38    0.91250   15.41243    0.00100    0.00100    0.00200    0.00003
    39    0.93750   15.07763    0.00100    0.00100    0.00200    0.00003
    40    0.96250   14.73586    0.00100    0.00100    0.00200    0.00003
    41    0.98750   14.38727    0.00200    0.00100    0.00300    0.00003
    42    1.00000   14.20965    0.00000    0.00200    0.00203    0.00000
     1    0.00000   16.79716    0.00200    0.00000    1.00000    0.00000
     2    0.01250   16.79716    0.00100    0.00200    0.00300    0.00003
     3    0.03750   16.78939    0.00100    0.00100    0.00200    0.00003
     4    0.06250   16.77385    0.00100    0.00100    0.00200    0.00003
     5    0.08750   16.75056    0.00100    0.00100    0.00200    0.00003
     6    0.11250   16.71951    0.00100    0.00100    0.00200    0.00003
     7    0.13750   16.68073    0.00100    0.00100    0.00200    0.00003
     8    0.16250   16.63423    0.00100    0.00100    0.00200    0.00003
     9    0.18750   16.58003    0.00100    0.00100    0.00200    0.00003
    10    0.21250   16.51817    0.00100    0.00100    0.00200    0.00003
    11    0.23750   16.44866    0.00100    0.00100    0.00200    0.00003
    12    0.26250   16.37155    0.00100    0.00100    0.00200    0.00003
    13    0.28750   16.28686    0.00100    0.00100    0.00200    0.00003
    14    0.31250   16.19464    0.00100    0.00100    0.00200    0.00003
    15    0.33750   16.09493    0.00100    0.00100    0.00200    0.00003
    16    0.36250   15.98778    0.00100    0.00100    0.00200    0.00003
    17    0.38750   15.87323    0.00100    0.00100    0.00200    0.00003
    18    0.41250   15.75134    0.00100    0.00100    0.00200    0.00003
    19    0.43750   15.62216    0.00100    0.00100    0.00200    0.00003
    20    0.46250   15.48575    0.00100    0.00100    0.00200    0.00003
    21    0.48750   15.34219    0.00100    0.00100    0.00200    0.00003
    22    0.51250   15.19152    0.00100    0.00100    0.00200    0.00003
    23    0.53750   15.03383    0.00100    0.00100    0.00200    0.00003
    24    0.56250   14.86918    0.00100    0.00100    0.00200    0.00003
    25    0.58750   14.69766    0.00100    0.00100    0.00200    0.00003
    26    0.61250   14.51933    0.00100    0.00100    0.00200    0.00003
    27    0.63750   14.33430    0.00100    0.00100    0.00200    0.00003
    28    0.66250   14.14262    0.00100    0.00100    0.00200    0.00003
    29    0.68750   13.94441    0.00100    0.00100    0.00200    0.00003
    30    0.71250   13.73975    0.00100    0.00100    0.00200    0.00003
    31    0.73750   13.52873    0.00100    0.00100    0.00200    0.00003
    32    0.76250   13.31145    0.00100    0.00100    0.00200    0.00003
    33    0.78750   13.08802    0.00100    0.00100    0.00200    0.00003
    34    0.81250   12.85853    0.00100    0.00100    0.00200    0.00003
    35    0.83750   12.62310    0.00100    0.00100    0.00200    0.00003
    36    0.86250   12.38182    0.00100    0.00100    0.00200    0.00003
    37    0.88750   12.13482    0.00100    0.00100    0.00200    0.00002
