 # I XP T DE ATW ATP BT
    18    0.41250   56.88408    0.00100    0.00050    0.00100    0.00020
    19    0.43750   56.41756    0.00100    0.00050    0.00100    0.00020
    20    0.46250   55.92484    0.00100    0.00050    0.00100    0.00020
    21    0.48750   55.40619    0.00100    0.00050    0.00100    0.00020
    22    0.51250   54.86183    0.00100    0.00050    0.00100    0.00020
    23    0.53750   54.29206    0.00100    0.00050    0.00100    0.00019
    24    0.56250   53.69711    0.00100    0.00050    0.00100    0.00019
    25    0.58750   53.07728    0.00100    0.00050    0.00100    0.00019
    26    0.61250   52.43283    0.00100    0.00050    0.00100    0.00019
    27    0.63750   51.76406    0.00100    0.00050    0.00100    0.00018
    28    0.66250   51.07127    0.00100    0.00050    0.00100    0.00018
    29    0.68750   50.35477    0.00100    0.00050    0.00100    0.00018
    30    0.71250   49.61486    0.00100    0.00050    0.00100    0.00018
    31    0.73750   48.85186    0.00100    0.00050    0.00100    0.00017
    32    0.76250   48.06611    0.00100    0.00050    0.00100    0.00017
    33    0.78750   47.25793    0.00100    0.00050    0.00100    0.00017
    34    0.81250   46.42767    0.00100    0.00050    0.00100    0.00017
    35    0.83750   45.57566    0.00100    0.00050    0.00100    0.00016
    36    0.86250   44.70226    0.00100    0.00050    0.00100    0.00016
    37    0.88750   43.80780    0.00100    0.00050    0.00100    0.00016
    38    0.91250   42.89266    0.00100    0.00050    0.00100    0.00015
    39    0.93750   41.95718    0.00100    0.00050    0.00100    0.00015
    40    0.96250   41.00172    0.00100    0.00050    0.00100    0.00015
    41    0.98750   40.02665    0.00200    0.00050    0.00150    0.00014
    42    1.00000   39.53249    0.00000    0.00200    0.00203    0.00000
     1    0.00000   52.81165    0.00200    0.00000    1.00000    0.00000
     2    0.01250   52.81165    0.00100    0.00100    0.00150    0.00019
     3    0.03750   52.77974    0.00100    0.00050    0.00100    0.00019
     4    0.06250   52.72489    0.00100    0.00050    0.00100    0.00019
     5    0.08750   52.64692    0.00100    0.00050    0.00100    0.00019
     6    0.11250   52.54562    0.00100    0.00050    0.00100    0.00019
     7    0.13750   52.42088    0.00100    0.00050    0.00100    0.00019
     8    0.16250   52.27260    0.00100    0.00050    0.00100    0.00019
     9    0.18750   52.10072    0.00100    0.00050    0.00100    0.00019
    10    0.21250   51.90522    0.00100    0.00050    0.00100    0.00019
    11    0.23750   51.68608    0.00100    0.00050    0.00100    0.00018
    12    0.26250   51.44335    0.00100    0.00050    0.00100    0.00018
    13    0.28750   51.17704    0.00100    0.00050    0.00100    0.00018
    14    0.31250   50.88722    0.00100    0.00050    0.00100    0.00018
    15    0.33750   50.57399    0.00100    0.00050    0.00100    0.00018
    16    0.36250   50.23746    0.00100    0.00050    0.00100    0.00018
    17    0.38750   49.87773    0.00100    0.00050    0.00100    0.00018
    18    0.41250   49.49495    0.00100    0.00050    0.00100    0.00018
    19    0.43750   49.08927    0.00100    0.00050    0.00100    0.00018
    20    0.46250   48.66090    0.00100    0.00050    0.00100    0.00017
    21    0.48750   48.20999    0.00100    0.00050    0.00100    0.00017
    22    0.51250   47.73676    0.00100    0.00050    0.00100    0.00017
    23    0.53750   47.24140    0.00100    0.00050    0.00100    0.00017
    24    0.56250   46.72417    0.00100    0.00050    0.00100    0.00017
    25    0.58750   46.18529    0.00100    0.00050    0.00100    0.00016
    26    0.61250   45.62505    0.00100    0.00050    0.00100    0.00016
    27    0.63750   45.04369    0.00100    0.00050    0.00100    0.00016
    28    0.66250   44.44151    0.00100    0.00050    0.00100    0.00016
    29    0.68750   43.81881    0.00100    0.00050    0.00100    0.00016
    30    0.71250   43.17590    0.00100    0.00050    0.00100    0.00015
    31    0.73750   42.51310    0.00100    0.00050    0.00100    0.00015
    32    0.76250   41.83076    0.00100    0.00050    0.00100    0.00015
    33    0.78750   41.12925    0.00100    0.00050    0.00100    0.00015
    34    0.81250   40.40892    0.00100    0.00050    0.00100    0.00014
    35    0.83750   39.67018    0.00100    0.00050    0.00100    0.00014
    36    0.86250   38.91341    0.00100    0.00050    0.00100    0.00014
    37    0.88750   38.13907    0.00100    0.00050    0.00100    0.00014
    38    0.91250   37.34759    0.00100    0.00050    0.00100    0.00013
    39    0.93750   36.53945    0.00100    0.00050    0.00100    0.00013
    40    0.96250   35.71513    0.00100    0.00050    0.00100    0.00013
    41    0.98750   34.87514    0.00200    0.00050    0.00150    0.00013
    42    1.00000   34.44458    0.00000    0.00200    0.00203    0.00000
     1    0.00000   45.92253    0.00200    0.00000    1.00000    0.00000
     2    0.01250   45.92253    0.00100    0.00100    0.00150    0.00016
     3    0.03750   45.90847    0.00100    0.00050    0.00100    0.00016
     4    0.06250   45.87150    0.00100    0.00050    0.00100    0.00016
     5    0.08750   45.81192    0.00100    0.00050    0.00100    0.00016
     6    0.11250   45.73005    0.00100    0.00050    0.00100    0.00016
     7    0.13750   45.62613    0.00100    0.00050    0.00100    0.00016
     8    0.16250   45.50040    0.00100    0.00050    0.00100    0.00016
     9    0.18750   45.35308    0.00100    0.00050    0.00100    0.00016
